"","PERMNO","date","RET.x","RET.y"
"424",10026,2008,0.162008346960147,0.162008346960147
"425",10026,2009,0.125758266786125,0.125758266786125
"426",10026,2010,0.21941375910893,0.21941375910893
"427",10026,2011,0.115724708393916,0.115724708393916
"428",10026,2012,0.210640278084449,0.210640278084449
"429",10026,2013,0.400835433621387,0.400835433621387
"430",10026,2014,0.244459610648453,0.244459610648453
"431",10026,2015,0.0872389269267848,0.0872389269267848
"432",10026,2016,0.159438412231507,0.159438412231507
"433",10026,2017,NA,0.152372962430911
"434",10027,1986,-0.250001354798765,NA
"435",10027,1987,-0.54545173318661,NA
"436",10027,1988,0.0999917141218232,NA
"437",10027,1989,1.2272822427494,NA
"438",10027,1990,0.0816319803180368,NA
"439",10028,1986,-0.555555419475552,NA
"440",10028,1987,0.062501138705384,NA
"441",10028,1988,-0.588233813174355,NA
"442",10028,1989,-0.702382032907839,NA
"443",10028,1990,-0.439998998497809,NA
"444",10028,1991,9.85716511602786,NA
"445",10028,1992,-0.421055906630837,NA
"446",10028,1993,0.772735368484695,NA
"447",10028,1994,-0.0769218115906115,NA
"448",10028,1995,-0.444445023951697,NA
"449",10028,1996,-0.150000003184573,NA
"450",10028,1997,1.58821841045532,NA
"451",10028,1998,0.386371510263413,NA
"452",10028,1999,0.573772702250831,NA
"453",10028,2000,0.416669044322908,NA
"454",10028,2001,-0.600000953840538,NA
"455",10028,2002,-0.68676209529039,NA
"456",10028,2003,1.20656289250931,NA
"457",10028,2004,0.199991999006812,NA
"458",10028,2005,-0.294328355574272,NA
"459",10028,2006,0.276389139989751,NA
"460",10028,2007,1.06692216842231,1.06692216842231
"461",10028,2008,-0.676191427173404,-0.676191427173404
"462",10028,2009,-0.170583017222033,-0.170583017222033
"463",10028,2010,2.03546375373419,2.03546375373419
"464",10028,2011,0.745316673164288,0.745316673164288
"465",10028,2012,-0.160022016235387,-0.160022016235387
"466",10028,2013,-0.589318245289896,-0.589318245289896
"467",10028,2014,-0.452917418674153,-0.452917418674153
"468",10028,2015,-0.729509808975528,-0.729509808975528
"469",10028,2016,2.75759655283001,2.75759655283001
"470",10028,2017,NA,-0.249192768160024
"471",10029,1986,-0.255814085236009,NA
"472",10029,1987,-0.34375209620904,NA
"473",10029,1988,6.63776988929499e-06,NA
"474",10029,1989,-0.0952389663720367,NA
"475",10029,1990,0.368426893513931,NA
"476",10030,1926,-0.0405617760243494,NA
"477",10030,1927,0.360957312488845,NA
"478",10030,1928,0.151592310880697,NA
"479",10030,1929,0.0218628025399905,NA
"480",10030,1930,-0.257115893773967,NA
"481",10030,1931,-0.52041216529553,NA
"482",10030,1932,-0.24656003246781,NA
"483",10030,1933,2.02141444567296,NA
"484",10030,1934,0.0140311356234795,NA
"485",10030,1935,0.510423975681391,NA
"486",10030,1936,0.696319215853807,NA
"487",10030,1937,-0.328123597414167,NA
"488",10030,1938,0.249407456494594,NA
"489",10030,1939,-0.113718905213197,NA
"490",10030,1940,-0.0977603806194209,NA
"491",10030,1941,-0.197809405787565,NA
"492",10030,1942,0.00668587059896142,NA
"493",10030,1943,0.53285883653604,NA
"494",10030,1944,0.202773117690728,NA
"495",10030,1945,0.20058901205661,NA
"496",10030,1946,-0.0586616500458428,NA
"497",10030,1947,-0.0292427369767595,NA
"498",10030,1948,-0.17051682991425,NA
"499",10030,1949,0.118980829109857,NA
"500",10030,1950,0.393240103550187,NA
"501",10030,1951,0.123224962385379,NA
"502",10030,1952,0.0208580170000041,NA
"503",10030,1953,-0.0186283519124434,NA
"504",10030,1954,0.0730929882865463,NA
"505",10030,1955,0.219658665356077,NA
"506",10030,1956,0.182869268575945,NA
"507",10030,1957,-0.211458245660637,NA
"508",10030,1958,0.44284158721577,NA
"509",10030,1959,0.157655032836002,NA
"510",10030,1960,-0.187309752298482,NA
"511",10030,1961,0.288055934530648,NA
"512",10030,1962,0.0958521458136958,NA
"513",10030,1963,0.111117159094922,NA
"514",10030,1964,0.192944771195329,NA
"515",10030,1965,0.100938619400216,NA
"516",10030,1966,-0.0459972329701072,NA
"517",10030,1967,0.0642329166493247,NA
